0, 0.02873042, 0.18195933, 9.394848
20, -0.019153614, 0.1436521, 9.375694
40, 0.05746084, 0.20111294, 9.433155
60, 0.047884032, 0.21068975, 9.433155
80, 0.02873042, 0.15322891, 9.471462
100, 0.009576807, 0.18195933, 9.442732
120, 0.05746084, 0.17238252, 9.423578
140, -0.02873042, 0.22026655, 9.423578
160, 0.019153614, 0.20111294, 9.423578
180, 0.019153614, 0.22026655, 9.385271
200, 0.0, 0.19153613, 9.452309
220, 0.009576807, 0.19153613, 9.423578
240, 0.038307227, 0.20111294, 9.423578
260, 0.02873042, 0.21068975, 9.385271
280, 0.0, 0.18195933, 9.404425
300, 0.038307227, 0.18195933, 9.404425
320, -0.009576807, 0.1340753, 9.385271
340, 0.019153614, 0.19153613, 9.394848
360, 0.0, 0.19153613, 9.404425
380, 0.02873042, 0.19153613, 9.346964
400, 0.038307227, 0.17238252, 9.404425
420, 0.009576807, 0.18195933, 9.385271
440, 0.02873042, 0.1340753, 9.385271
460, 0.009576807, 0.17238252, 9.423578
480, 0.0, 0.16280572, 9.404425
500, 0.019153614, 0.1436521, 9.404425
520, 0.019153614, 0.17238252, 9.423578
540, -0.019153614, 0.15322891, 9.423578
560, 0.019153614, 0.16280572, 9.471462
580, 0.019153614, 0.17238252, 9.404425
600, 0.047884032, 0.16280572, 9.385271
620, 0.009576807, 0.1436521, 9.404425
640, 0.02873042, 0.16280572, 9.442732
660, 0.038307227, 0.16280572, 9.710882
680, 0.05746084, 0.1340753, 9.346964
700, 0.05746084, 0.15322891, 9.232041
720, 0.12449849, 0.18195933, 9.251195
740, -0.4405331, 0.37349546, 9.854534
760, -1.5993267, 0.63206923, 9.490616
780, -1.7238252, 0.23942018, 9.394848
800, -0.8714894, -0.33518824, 9.519346
820, -0.25857377, -0.34476504, 9.768343
840, 0.009576807, 0.30645782, 9.605537
860, -0.5554548, 0.12449849, 9.816227
880, -1.4556746, -0.019153614, 9.519346
900, -3.2561142, 0.38307226, 9.394848
920, -2.777274, 0.19153613, 9.643845
940, -2.3942018, 0.038307227, 10.28549
960, -1.4269443, 0.095768064, 9.346964
980, -0.78529817, 0.5554548, 9.557653
1000, -0.58418524, 0.16280572, 10.43872
1020, -0.23942018, 0.076614454, 9.605537
1040, 1.4077905, 0.24899697, 9.097966
1060, 1.8579005, -0.19153613, 9.414001
1080, 2.384625, 0.05746084, 9.385271
1100, 2.7006595, 0.1340753, 9.461885
1120, 2.0590134, 0.24899697, 9.346964
1140, 1.8483237, 0.22026655, 9.375694
1160, 1.8483237, 0.009576807, 9.404425
1180, 0.8523358, -0.15322891, 9.414001
1200, 1.4556746, -0.15322891, 9.471462
1220, 2.5761611, -0.038307227, 9.461885
1240, 2.27928, -0.05746084, 10.141838
1260, 2.2505496, -0.009576807, 10.036493
1280, 2.8921957, 0.019153614, 9.097966
1300, 1.9057846, -0.17238252, 9.80665
1320, 1.2737153, -0.12449849, 9.749189
1340, 0.62249243, -0.25857377, 9.030929
1360, 0.6799533, -0.4213795, 10.065224
1380, -0.009576807, 0.19153613, 9.11712
1400, -0.11492168, 0.23942018, 9.643845
1420, -0.8523358, 0.30645782, 9.864111
1440, -1.4748282, 0.62249243, 9.404425
1460, -2.825158, 0.15322891, 9.222465
1480, -2.3558946, -0.5650316, 8.207323
1500, -2.1643584, -0.90979666, 9.069236
1520, -1.4460979, -1.0821792, 9.203311
1540, -0.7374141, -0.62249243, 9.394848
1560, -0.81402856, 0.0, 9.423578
1580, -2.2218192, -0.49799395, 9.299079
1600, -2.0590134, -0.2681506, 9.423578
1620, -2.2218192, -0.10534488, 9.481039
1640, -2.0494366, 0.095768064, 9.433155
1660, -2.2122424, 0.047884032, 9.3661175
1680, -3.074155, 0.38307226, 9.519346
1700, -3.0933087, 0.24899697, 9.32781
1720, -3.4380736, -0.076614454, 9.797073
1740, -2.3942018, 0.15322891, 9.5385
1760, -0.48841715, 0.11492168, 9.011775
1780, -0.2681506, -0.25857377, 9.911995
1800, 2.6527755, 0.08619126, 9.097966
1820, 2.834735, -0.46926352, 9.682152
1840, 3.6583402, -0.60333884, 9.844957
1860, 4.2425256, -0.38307226, 8.916007
1880, 3.8881836, 0.1340753, 9.279925
1900, 3.1603463, 0.2681506, 9.375694
1920, 0.9768343, -0.02873042, 9.500193
1940, 1.3790601, 0.39264908, 9.423578
1960, 1.9536686, -0.38307226, 9.414001
1980, 2.231396, -0.1436521, 9.442732
2000, 2.930503, -0.22026655, 9.241618
2020, 3.3039982, 0.41180268, 10.601525
2040, 0.89064306, -0.4213795, 10.151415
2060, 0.63206923, -0.30645782, 9.672575
2080, 0.91937345, 0.1436521, 10.572795
2100, 0.047884032, -0.11492168, 9.931149
2120, -1.8004397, 0.58418524, 8.935161
2140, -3.916914, 0.35434186, 10.773908
2160, -3.5242648, 0.038307227, 8.887277
2180, -3.2369606, 0.019153614, 9.308656
2200, -3.3423057, -0.1340753, 8.963891
2220, -3.0358477, 0.019153614, 9.14585
2240, -0.9576807, 0.11492168, 9.519346
2260, -1.6184803, 0.076614454, 9.576807
2280, -2.0494366, -0.2873042, 9.385271
2300, -2.2218192, -0.019153614, 9.270349
2320, -2.0685902, 0.0, 9.222465
2340, -2.0685902, 0.095768064, 9.5385
2360, -3.1507695, 0.047884032, 9.883265
2380, -2.5570073, -0.16280572, 9.710882
2400, -1.9057846, -0.047884032, 9.3182335
2420, -1.541866, 0.12449849, 9.184157
2440, -1.934515, -0.10534488, 9.509769
2460, -1.2066777, -0.009576807, 9.9790325
2480, 0.89064306, 0.0, 9.950302
2500, 1.3311762, 0.2681506, 9.14585
2520, 1.7908629, 0.2873042, 8.762778
2540, 2.6623523, -0.23942018, 9.184157
2560, 3.7924154, -0.6991069, 10.850522
2580, 4.3287168, -1.1587936, 10.773908
2600, 4.3287168, -1.0726024, 10.132261
2620, 4.2521024, -0.6607997, 9.509769
2640, 4.175488, -0.2873042, 9.787497
2660, 3.1507695, 0.5746084, 9.385271
2680, 0.4405331, 0.23942018, 9.423578
2700, 1.3982137, 0.16280572, 9.289502
2720, 1.7238252, -0.15322891, 9.078813
2740, 2.2409728, -0.36391866, 9.768343
2760, 2.4420857, -0.5746084, 10.314221
2780, 2.681506, -0.6703765, 9.414001
2800, 2.777274, -1.0630256, 9.921572
2820, 2.825158, -0.91937345, 10.0269165
2840, 2.8538885, -0.5650316, 9.816227
2860, 2.7485435, -0.1436521, 9.11712
2880, 2.4899697, 0.009576807, 9.289502
2900, 1.5131354, 0.0, 9.605537
2920, -0.22026655, 0.06703765, 8.532935
2940, -1.2545617, 0.79487497, 9.3661175
2960, -2.087744, 0.5554548, 9.787497
2980, -2.72939, 0.5267244, 9.32781
3000, -3.5529952, 0.32561144, 9.77792
3020, -3.074155, 0.19153613, 9.289502
3040, -2.4612393, -0.10534488, 9.461885
3060, -1.9728222, -0.15322891, 9.433155
3080, -1.2258313, -0.5746084, 9.509769
3100, -0.45010993, 0.15322891, 9.490616
3120, -0.93852705, -0.24899697, 9.433155
3140, -1.091756, 0.095768064, 9.509769
3160, -1.3120226, 0.20111294, 9.500193
3180, -1.4077905, 0.16280572, 9.32781
3200, -1.6089035, 0.12449849, 9.461885
3220, -1.8962077, 0.076614454, 9.509769
3240, -2.4133554, 0.11492168, 9.423578
3260, -3.016694, 0.22984336, 9.078813
3280, -3.0262709, 0.4309563, 9.069236
3300, -2.4516625, 0.2681506, 9.624691
3320, -1.484405, 0.22026655, 9.672575
3340, 1.2449849, -0.009576807, 9.691729
3360, 1.1587936, -0.38307226, 9.069236
3380, 1.8962077, -0.37349546, 9.634268
3400, 2.6719291, -0.46926352, 10.1226845
3420, 3.2273839, -0.5554548, 10.04607
3440, 3.2944214, -0.29688102, 9.404425
3460, 3.3423057, -0.06703765, 9.730036
3480, 3.0262709, 0.25857377, 9.337387
3500, 2.327164, 0.2777274, 9.337387
3520, 0.8619126, 0.4405331, 9.433155
3540, 1.4077905, -0.047884032, 9.481039
3560, 1.532289, -0.24899697, 9.346964
3580, 2.5474305, -0.22984336, 9.586384
3600, 2.825158, -0.39264908, 9.624691
3620, 1.6759412, -0.20111294, 9.442732
3640, 1.733402, -0.17238252, 8.992621
3660, 2.087744, -0.22984336, 8.772355
3680, 1.532289, -0.59376204, 10.409989
3700, 0.11492168, -0.4405331, 9.662998
3720, -1.0055647, 0.24899697, 9.720459
3740, -0.9672575, 0.31603462, 9.710882
3760, -1.532289, 0.19153613, 9.682152
3780, -2.7389667, 0.2873042, 9.969456
3800, -2.7389667, 0.35434186, 9.002198
3820, -2.834735, 0.22026655, 9.835381
3840, -2.9496565, 0.29688102, 9.3182335
3860, -2.585738, 0.2681506, 9.299079
3880, -1.1587936, -0.2777274, 9.519346
3900, -1.2066777, 0.019153614, 9.481039
3920, -1.541866, -0.047884032, 9.270349
3940, -1.436521, -0.009576807, 9.32781
3960, -1.2354081, 0.02873042, 9.519346
3980, -1.3215994, 0.1436521, 9.193734
4000, -1.7525556, 0.30645782, 9.892841
4020, -1.9249382, 0.4405331, 9.615114
4040, -1.5514427, 0.31603462, 9.691729
4060, -1.1492168, 0.2873042, 9.414001
4080, -0.78529817, 0.16280572, 9.998186
4100, -0.50757074, 0.17238252, 9.825804
4120, 0.047884032, -0.10534488, 8.015787
4140, 0.33518824, -0.2873042, 9.050082
4160, 0.641646, 0.009576807, 8.389283
4180, 1.3024458, 0.009576807, 8.90643
4200, 1.5227122, -0.05746084, 8.829816
4220, 1.8100165, -0.39264908, 8.312668
4240, 2.4708161, 0.16280572, 9.3661175
4260, 2.2122424, 0.2873042, 9.394848
4280, 1.3503298, 0.24899697, 9.404425
4300, 1.7142484, -0.1436521, 9.404425
4320, 1.685518, -0.05746084, 9.375694
4340, 1.5131354, -0.16280572, 9.346964
4360, 1.6089035, -0.30645782, 9.56723
4380, 2.0398598, -0.37349546, 9.998186
4400, 2.3175871, -0.35434186, 9.481039
4420, 1.1109096, 0.009576807, 10.314221
4440, 0.90021986, 0.038307227, 9.854534
4460, 0.39264908, 0.11492168, 9.730036
4480, 0.11492168, 0.095768064, 8.762778
4500, -0.009576807, -0.02873042, 9.586384
4520, -1.4748282, 0.12449849, 9.414001
4540, -2.1930888, 0.46926352, 9.385271
4560, -2.4612393, 0.40222588, 9.634268
4580, -2.6431987, 0.33518824, 9.787497
4600, -1.7525556, 0.06703765, 9.251195
4620, -1.5993267, -0.19153613, 9.414001
4640, -0.37349546, 0.08619126, 9.404425
4660, -1.283292, 0.047884032, 9.346964
4680, -1.4652514, 0.29688102, 9.394848
4700, -1.2258313, 0.038307227, 9.653421
4720, -1.2066777, 0.20111294, 9.56723
4740, -1.1492168, 0.23942018, 9.289502
4760, -1.3024458, 0.33518824, 9.308656
4780, -2.3654714, 0.2873042, 9.174581
4800, -0.047884032, 0.4309563, 9.260772
4820, 0.22026655, 0.05746084, 9.174581
4840, 0.63206923, -0.076614454, 9.433155
4860, 1.340753, -0.22984336, 9.423578
4880, 1.9632454, -0.49799395, 9.825804
4900, 1.8962077, -0.58418524, 9.193734
4920, 1.9057846, -0.60333884, 9.337387
4940, 2.2122424, -0.35434186, 9.548077
4960, 2.336741, -0.047884032, 9.557653
4980, 2.4420857, 0.1340753, 9.414001
5000, 0.81402856, 0.2873042, 9.299079
5020, 1.6280571, 0.10534488, 9.442732
5040, 2.1260512, 0.0, 9.471462
5060, 1.9440918, -0.2873042, 9.404425
5080, 1.7621324, -0.05746084, 9.414001
5100, 2.0398598, -0.05746084, 9.5385
5120, 2.3463178, -0.20111294, 9.394848
5140, 1.8483237, -0.12449849, 9.490616
5160, 1.3599066, -0.25857377, 9.643845
5180, 1.2449849, 0.076614454, 9.471462
5200, 1.4460979, -0.009576807, 9.509769
5220, 1.3503298, 0.038307227, 9.461885
5240, 1.0726024, -0.038307227, 9.9790325
5260, 0.21068975, -0.009576807, 9.107543
5280, -0.1340753, 0.02873042, 10.352529
5300, 0.2777274, 0.36391866, 9.423578
5320, -0.10534488, 0.0, 8.963891
5340, -0.59376204, 0.2873042, 8.686164
5360, -1.1779473, 0.29688102, 9.059659
5380, -2.0398598, 0.5650316, 8.839393
5400, -2.9783869, 0.32561144, 9.950302
5420, -3.074155, 0.4213795, 9.816227
5440, -2.585738, 0.21068975, 9.078813
5460, -2.480393, 0.08619126, 9.3182335
5480, -1.1109096, -0.15322891, 9.452309
5500, -1.4173675, 0.06703765, 9.346964
5520, -1.2258313, 0.02873042, 9.394848
5540, -1.1204864, 0.08619126, 9.500193
5560, -1.1779473, 0.12449849, 9.56723
5580, -1.1779473, 0.1436521, 9.260772
5600, -1.5035586, 0.047884032, 9.404425
5620, -1.8674773, 0.19153613, 9.701305
5640, -1.6567876, 0.4309563, 9.174581
5660, -0.9576807, 0.30645782, 9.394848
5680, -0.82360536, 0.29688102, 9.461885
5700, -0.25857377, 0.24899697, 9.548077
5720, 0.20111294, 0.18195933, 9.490616
5740, 0.31603462, 0.2681506, 9.193734
5760, 0.7374141, 0.10534488, 8.896853
5780, 1.292869, -0.11492168, 9.260772
5800, 1.5131354, -0.25857377, 9.299079
5820, 2.585738, -0.32561144, 9.423578
5840, 2.0494366, -0.23942018, 9.337387
5860, 2.231396, -0.019153614, 9.385271
5880, 2.384625, 0.047884032, 9.375694
5900, 2.432509, 0.34476504, 9.346964
5920, 1.6376339, 0.22026655, 9.5385
5940, 1.8195933, 0.10534488, 9.461885
5960, 2.0590134, -0.16280572, 9.385271
5980, 2.9113493, 0.095768064, 9.3661175
6000, 2.2888567, -0.22026655, 9.825804
6020, 1.7142484, -0.2681506, 9.241618
6040, 0.545878, 0.17238252, 9.3182335
6060, -0.08619126, 0.4213795, 9.165004
6080, -0.5554548, 0.46926352, 9.356541
6100, -0.6512229, 0.29688102, 9.299079
6120, -0.45010993, -0.11492168, 9.11712
6140, -0.47884035, -0.2873042, 9.835381
6160, -0.6607997, -0.37349546, 9.021352
6180, -0.7757214, -0.33518824, 9.404425
6200, -1.1971009, 0.095768064, 9.586384
6220, -1.685518, 0.21068975, 9.490616
6240, -1.733402, 0.51714754, 9.14585
6260, -1.5610195, 0.58418524, 9.452309
6280, -1.685518, 0.45010993, 9.461885
6300, -1.5897499, 0.31603462, 9.3182335
6320, -1.1204864, 0.02873042, 9.423578
6340, -0.24899697, 0.1340753, 9.442732
6360, -0.038307227, 0.16280572, 9.414001
6380, 0.038307227, 0.21068975, 9.375694
6400, 0.02873042, 0.17238252, 9.404425
6420, 0.047884032, 0.18195933, 9.423578
6440, 0.076614454, 0.15322891, 9.442732
6460, 0.047884032, 0.21068975, 9.471462
6480, 0.047884032, 0.18195933, 9.481039
6500, 0.047884032, 0.21068975, 9.385271
6520, 0.05746084, 0.20111294, 9.423578
6540, 0.047884032, 0.16280572, 9.433155
6560, 0.019153614, 0.1340753, 9.423578
6580, 0.047884032, 0.15322891, 9.404425
6600, 0.009576807, 0.18195933, 9.385271
6620, 0.019153614, 0.18195933, 9.423578
